GeneName,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ATAD3A,1091.2320821065066,0.8481711390412738,0.18858938272228656,4.497449044044414,6.877363650503596e-6,2.1567466242528403e-5
ATE1,2452.2164784307015,-0.15252695336019512,0.09340949914754748,-1.632884821695351,0.10249322298734244,0.1402315723303625
ATF1,1337.3369436209473,-0.09878438450278205,0.07731341982158389,-1.2777132964852245,0.20135053520035023,0.2556431263635769
ATF2,3562.9185789265102,-0.11311947539328832,0.0784668244637893,-1.4416216810900822,0.14940912865796352,0.1962525644872021
ATF3,6223.741852683941,-2.1261077732809546,0.25519538989502566,-8.331293814341734,7.996360446511906e-17,1.6605832763112738e-15
ATF4,17087.098441938255,-0.11622316892010931,0.10463499297350413,-1.1107485709827454,0.26667658903723296,0.3275961931254625
ATF5,2574.699050289762,0.25270384557144954,0.13720094174983674,1.8418521210460295,0.06549678367517044,0.09383870884171715
ATF6,6022.640747713981,0.26134021657952095,0.08018164064281136,3.259352321608441,0.0011166689917200658,0.00229663579794405
ATF6B,6771.7990433851855,0.4542435245460068,0.08471724330278049,5.3618780172359335,8.236115241362083e-8,3.697023718286481e-7
ATF7,3903.235896192546,-0.4582802007055028,0.08092206239191002,-5.663229373542489,1.4855037504377817e-8,7.650304531579684e-8
ATF7IP,7349.692642331109,-0.12939885626835992,0.08894155139841359,-1.4548751875118289,0.14570381812961672,0.1920151057176898
ATG101,1272.8920185649722,0.4270833831423579,0.13463303023722567,3.172203599590901,0.0015128690306219874,0.0030210250736096384
ATG12,2698.8064612317435,-0.008677301690146015,0.07246003262103837,-0.11975293656749761,0.9046788647314383,0.9241911691875031
ATG13,5825.729873924881,0.01865997360920868,0.06186551689594275,0.30162155826798615,0.7629405718364308,0.8033811847779304
ATG14,2128.7449102218334,-0.3001085457247915,0.0847152786716584,-3.542555137992991,3.962705711571212e-4,8.962929996884781e-4
ATG16L1,2612.127747481809,0.42140778702832554,0.09849277791924096,4.278565352008432,1.8810176505202792e-5,5.4247104708315787e-5
ATG16L2,1346.5815917638176,0.7886193802896785,0.17755283679894499,4.4416039445355935,8.929079561359452e-6,2.7429105425709627e-5
ATG2A,2154.853471419326,0.09699032419106113,0.08992812933866251,1.0785315440711873,0.2807966124485624,0.34262175491026997
ATG2B,3326.7985002550654,-0.27631135030159826,0.09504550203408195,-2.9071480963140894,0.003647404725315182,0.0067209268750297955
ATG3,2694.405115964982,0.21056130889430677,0.06523010742263807,3.227977343805992,0.001246688476525569,0.0025336947160839876
ATG4B,2708.186763133882,0.3647373618949291,0.0983006286505368,3.710427561878439,2.0690949689944395e-4,4.93656281064058e-4
ATG5,2370.715388056121,-0.2052131748417758,0.09769636713694463,-2.100520017843866,0.03568312158646837,0.05413272547394973
ATG7,1657.4119910028705,0.1506633832390572,0.05916726141198793,2.546397782212228,0.010884108259998746,0.018353332325480174
ATG9A,4272.750563694412,-0.09862754296709589,0.08277056767340274,-1.1915774621271396,0.23342696658332826,0.29132921647179405
ATIC,5554.480411952965,0.6249213662720428,0.09539833040753173,6.550653073302685,5.728600243626977e-11,4.5196621219238743e-10
ATL1,860.3847954871413,-0.6873709214070157,0.16145071903611125,-4.257465841655827,2.0675723889654875e-5,5.916579916637846e-5
ATL2,4521.8416798782655,-0.3295701238146111,0.13611091718324378,-2.421334971763628,0.01546362055362146,0.0252432447577369
ATL3,8668.422869022645,-0.08781508090355132,0.09568991607853411,-0.9177046495837681,0.35877351279844705,0.42425376036859774
ATM,3829.8177689672398,-0.25200422229905417,0.1167146433857752,-2.1591482866987675,0.030838664535216487,0.04744979348793511
ATMIN,5166.876797783671,-0.1544332066466007,0.07109623505190787,-2.172171374951823,0.02984273893829812,0.04602790100926154
ATN1,14331.774004363171,-0.15090806604607868,0.08822790464870647,-1.710434659498526,0.08718552643270427,0.12156160624281491
ATOH8,650.635862370387,-3.3473671118441333,0.25450642261366335,-13.152387580117704,1.6488446924858804e-39,8.344021956974599e-37
ATOSA,5739.291983631531,0.10312072327896005,0.15500169845307826,0.6652876988323874,0.5058664969519653,0.5705614705333635
ATOSB,1306.4319004231984,0.007297517871932755,0.10659933514025983,0.06845744265037794,0.9454214964078331,0.9565639995750096
ATOX1,2830.419280767482,0.627070653653873,0.13819828607287538,4.537470553890974,5.693297690728505e-6,1.8156237909238666e-5
ATP10A,916.6731477900785,-0.03357526236122757,0.15614512006574763,-0.21502601136103466,0.829747038730411,0.8621156016201537
ATP10D,1398.0541768084179,-0.5750779864409413,0.12827889885520588,-4.483028709889828,7.359102396433279e-6,2.2943505039463677e-5
ATP11A,2252.593673116142,-0.06379055188763783,0.16601607425810588,-0.3842432256798362,0.7007981832763952,0.7497690588853388
ATP11B,3830.276646583891,-0.3667492973396373,0.1582043485853546,-2.3181998511360025,0.020438462128191063,0.03259509261279766
ATP11C,1783.9709340264667,-0.3954040138536027,0.12256052633296806,-3.226193829972492,0.00125448369058829,0.0025452333161017954
ATP13A1,4535.013941547811,0.6668717990799281,0.11093919849047108,6.011146719589901,1.8421558673295909e-9,1.1070269252615034e-8
ATP13A2,4191.670518786695,0.7035777545902305,0.14255141163309382,4.935607066460593,7.990183217198517e-7,2.989323409858511e-6
ATP13A3,6623.997142194028,0.2721600808213961,0.11373764617237055,2.3928759736150575,0.016716890925466098,0.02707764593132691
ATP13A4,629.845343305733,-1.2718340679509896,0.3709001343559455,-3.429047202043976,6.057041763561634e-4,0.0013158259502179192
ATP13A5,609.5029992833934,-1.6010216970108626,0.40786270344579584,-3.9253937255962783,8.658799248543908e-5,2.2177505267647756e-4
ATP1A1,41647.18108248197,0.10127822310950071,0.12700224359781187,0.7974522358063731,0.42518843245463683,0.4919007072616211
ATP1A2,2326.4966932771895,-4.263661934676145,0.3390813228891234,-12.574157427332926,2.929064436284136e-36,8.046558444249134e-34
ATP1B1,11541.433036648305,0.05108371146675039,0.18561691976201147,0.2752104254948704,0.783154577743151,0.8208013151297576
ATP1B3,4899.320174946767,0.4638458179342375,0.15125327414547374,3.06668282425487,0.0021644839706495118,0.004184059786448544
ATP2A2,16467.151189052158,0.24165851642076575,0.08376315196653773,2.8850217637142537,0.003913866039296942,0.007171395618980846
ATP2A3,5108.457873191652,1.6338711457412316,0.2230859726414568,7.323952852773872,2.407713075333554e-13,2.806080147797833e-12
ATP2B1,3893.7998848752113,-0.3628247564916921,0.11792560395335296,-3.076725870619346,0.002092876739077827,0.004063612650693318
ATP2B4,13047.531594451997,-0.9773297318113243,0.16616278324979994,-5.881760721003697,4.059248940294496e-9,2.2891307073860166e-8
ATP2C1,8462.795905267518,0.19099361840088616,0.07115221241384129,2.684296270227179,0.007268266590314185,0.01269010046592898
ATP2C2,919.8640864406831,1.3890445646456253,0.2322437002959516,5.98097844150582,2.2180123175841953e-9,1.3123808266813561e-8
ATP5F1A,27754.4393441248,-0.20198054532461082,0.09819272947100559,-2.0569806584738206,0.039688086392880004,0.059550710154110675
ATP5F1B,33609.905532516204,-0.0414465030437022,0.11291228991070716,-0.367068129399189,0.7135681995038363,0.7607227229437173
ATP5F1C,9635.766652800092,0.369645821666834,0.11173253877186068,3.308309519589361,9.386101060849981e-4,0.0019572188614199212
ATP5F1D,2990.1342159031524,0.7217034159264971,0.225612207626665,3.198866867704012,0.0013796886568541074,0.0027758331106198454
ATP5F1E,12776.55540922216,0.405958046127345,0.1326531262911526,3.0602976158762467,0.0022111714551510055,0.004264877340276212
ATP5IF1,4277.931673510213,0.8968424934182102,0.1587793615014186,5.6483568452326685,1.6198866108273223e-8,8.28468604420463e-8
ATP5MC1,3502.499708400848,0.853040361748903,0.19098729938803735,4.466476904392177,7.951824222996415e-6,2.467143914298501e-5
ATP5MC2,15712.9869769789,0.19991522875741224,0.11686051636767752,1.7107166301440957,0.08713343621833024,0.12150659742411098
ATP5MC3,8336.624432414668,0.004528753533868628,0.12059683796302188,0.037552838120492524,0.9700442111018066,0.975318946956381
ATP5ME,3912.8725075678553,0.5670467806084633,0.16847163697689677,3.3658293513597473,7.631390369227886e-4,0.0016265976147223705
ATP5MF,4594.524861836253,0.6068846643432178,0.13320878668910346,4.555890639253613,5.216407267752235e-6,1.67464961200126e-5
ATP5MG,7519.940317575609,-0.04019239235833328,0.12070795394541299,-0.33297219482743645,0.7391552719944946,0.7829655106562813
ATP5MJ,3463.619232013324,0.4529125820791753,0.13687350805364457,3.3089864395209783,9.363437209571802e-4,0.0019533625276252835
ATP5MK,3424.6343226507174,0.29299074098956013,0.15246206019752884,1.9217288590352464,0.05463988397404271,0.07957626240691013
ATP5PB,7561.900303294169,0.07816493126870802,0.08565131537738879,0.9125946393736633,0.3614557747141007,0.4272679215485712
ATP5PD,7267.7727781293715,0.4573201142195195,0.14869156236639555,3.0756292216005012,0.0021005888303055322,0.004076940170243781
ATP5PF,4653.840281048206,-0.036083634897245954,0.12292165947421045,-0.29354985160134833,0.7691019007682572,0.8087035704593665
ATP5PO,4725.938128733251,-0.025370028610387826,0.12069127097904493,-0.2102059942246586,0.8335069013676725,0.8650435382760706
ATP6AP1,13983.216925504674,0.9602888332580456,0.11115822224696158,8.638936588285482,5.6738655234454255e-18,1.3503519061368258e-16
ATP6AP2,10931.247251729685,0.19097360966714905,0.0874757427271792,2.183160767925809,0.029023972773525038,0.04490193052573503
ATP6V0A1,4744.34507320919,0.0695422358387586,0.08733945756740316,0.7962293077569234,0.4258987657710307,0.4924854639673434
ATP6V0A2,1493.6494633934747,0.0696067368074163,0.06876908726717638,1.0121806115731264,0.31145170470513767,0.37488835011766386
ATP6V0B,6563.657395516244,1.0434432683667614,0.13105379025724703,7.961946513096449,1.693536860235972e-15,2.7882460464330262e-14
ATP6V0C,1832.9253367367467,0.7199156692653365,0.11974532877095932,6.01205639213152,1.8318457211736227e-9,1.1028927119025912e-8
ATP6V0D1,5273.4669893269665,0.2632574668062774,0.1100799271589686,2.391512000422221,0.01677913542450206,0.027164739368005945
ATP6V0E1,9285.232476289544,0.1592784973050156,0.1003026081784413,1.587979616857564,0.11229094835418069,0.15213153000217658
ATP6V0E2,3138.122063439287,0.85338206205573,0.14557572531729168,5.862117878483716,4.5700039860643445e-9,2.5532009486350184e-8
ATP6V1A,6099.775834506285,0.3842751382612846,0.07821720736357016,4.91292327115557,8.972839851918484e-7,3.3207796449652126e-6
ATP6V1B1,1396.7650532545017,0.21150196687744208,0.3005708695693433,0.7036675482906285,0.481639834367232,0.547978583296762
ATP6V1B2,5813.095285697327,0.052865908580250726,0.08962391497655302,0.5898638616052563,0.5552819239460058,0.6183733725666952
ATP6V1C1,5555.492642067127,0.5476490465660494,0.11436939421751532,4.78842307693345,1.6809697303507788e-6,5.90735524755948e-6
ATP6V1D,3585.7452035657825,0.2652627896346493,0.09192592523118405,2.8856145746430206,0.003906502403568809,0.007162666020273474
ATP6V1E1,6588.021603800413,0.10560625807671066,0.08516349067815181,1.2400414454101671,0.21496006494015388,0.27091899651324935
ATP6V1F,4518.693105666394,0.6128363872089644,0.11612310378587215,5.277471641982788,1.3097846562745177e-7,5.654952613416922e-7
ATP6V1G1,7580.910772036835,0.6920036464600883,0.09820292179985432,7.04667064662749,1.832493602131393e-12,1.8196612100417363e-11
ATP6V1H,4017.875629035607,0.5936240426908356,0.10748886338234324,5.522656245599,3.33912630796479e-8,1.602880651576708e-7
ATP7A,2041.850036082724,-0.04664410213301703,0.12558413605797317,-0.3714171518565434,0.7103268524515164,0.7576872294565486
ATP7B,1219.4451343396381,0.966913649554819,0.19667269296383386,4.916359434467218,8.816845249254908e-7,3.268078915635541e-6
ATP8A1,1419.3152631536022,-0.5138236451345753,0.22539455997412008,-2.279663028218484,0.022627681672658766,0.035728796425105167
ATP8B1,4974.942888361308,0.6961560101712188,0.14842019123288233,4.690440056628805,2.7261808946662556e-6,9.259000106752402e-6
ATP8B2,2613.8348058537003,-0.2895557264681822,0.1428154823251873,-2.027481346937379,0.04261321016735661,0.06359242833449229
ATP9A,10143.133276950552,-0.29527165566053776,0.14525812122619833,-2.0327376753051616,0.04207903278518763,0.06284403545038507
ATP9B,1566.67248139242,-0.05971503844921812,0.09114894246721919,-0.6551369311903321,0.512379596131533,0.5765087949699422
ATPAF1,4079.014490246824,-0.1744092103875701,0.1099242879612256,-1.5866303400490593,0.11259639167916492,0.15252385263386456
ATR,2497.422467056257,0.01556926103818715,0.07551961336491049,0.20616182133979605,0.836664509361216,0.8675217575227102
ATRAID,5960.051891643692,0.007081710946052313,0.08944519855180381,0.0791737405775986,0.9368944309942208,0.9495351485200204
ATRN,6128.84025723004,-0.08124552825871258,0.09216375737205852,-0.8815344618680222,0.37802860999125,0.4439112219181569
ATRX,7121.496745472794,-0.19704522529701,0.10477355947640726,-1.8806770170042788,0.06001586791800555,0.08682704935775253
ATXN1,3482.400046755468,0.020602232212242742,0.11684916585722493,0.17631475638787267,0.8600466697160305,0.8858434632372397
ATXN10,6826.853022217184,0.27235965403422036,0.07975953982660057,3.4147595964863604,6.383832850082496e-4,0.001379648299697532
ATXN1L,4100.164377294937,-0.5238271166559466,0.10530483172660642,-4.974388240949024,6.545401228695452e-7,2.4788025215148627e-6
ATXN2,2796.1005775764465,0.2767459913038194,0.08538335387979294,3.241217154498716,0.001190204804339363,0.0024302015701259234
ATXN2L,6840.014507588966,0.5101314370024469,0.07774507591454197,6.561591599231154,5.323645641834116e-11,4.216379970859557e-10
ATXN3,1957.555112377082,-0.25875726446821357,0.08547387807490964,-3.027325661314182,0.002467279894794493,0.004711598051330497
ATXN7,2304.995887811634,-0.19805007440378242,0.09659585615130538,-2.0502957610682766,0.04033557800051333,0.060418535983009135
ATXN7L3,3881.496867049377,0.4658904936142252,0.07097613706363745,6.56404409832147,5.236770347039766e-11,4.1578486281409866e-10
ATXN7L3B,9804.562600226456,0.31323610836758997,0.0903628900330518,3.466424195297632,5.274304369424624e-4,0.0011639301471658885
AUP1,6738.364374180971,0.5173280557980318,0.10758995834815674,4.808330291605646,1.5219615487599453e-6,5.407856722589384e-6
AURKA,928.5337720271413,2.1791841149874625,0.2200312321338637,9.903976330331503,4.000457287555953e-23,1.8492498471081964e-21
AURKAIP1,3572.8915461781644,0.824519628653307,0.20142972719439867,4.0933363716347975,4.252101750557412e-5,1.1516607980735075e-4
AUTS2,5652.774980762639,0.02875265792419186,0.12986997945508483,0.22139572243588354,0.8247843228000833,0.8575152750565314
AVL9,4437.297998341341,0.5796038891799147,0.10486759718994995,5.527006479704689,3.2574093503800934e-8,1.5683520733051877e-7
AVPR1A,720.7625397898366,-1.7496259379838777,0.20096744595364355,-8.70601668683921,3.147405281602052e-18,7.719974944541768e-17
AXIN1,2420.194069152249,0.7011196894376593,0.1168764060237824,5.998812876698084,1.9876524281402326e-9,1.1862990748956137e-8
AXL,3881.41732095352,-0.784469038777961,0.1267475283965334,-6.189225531276054,6.046052748412254e-10,3.9816984367112206e-9
AZGP1,66990.28908256665,0.20287947199066433,0.26409139521940805,0.7682168963593508,0.44235833694978405,0.5088258655068996
AZI2,1513.1297515946087,-0.19415655243959015,0.11143289598156332,-1.742362977551203,0.08144494987600943,0.11430348752851127
AZIN1,13801.296434444828,0.5944124632487975,0.11357090127994686,5.2338447309104215,1.6601992974301329e-7,7.047600991077584e-7
B2M,111202.19283472124,-0.2576108675544977,0.1304084789804382,-1.9754150157148935,0.048221070155167446,0.07107858187060172
B3GALNT1,1574.1741083541233,0.6185380076441107,0.11917391406440542,5.190213080606154,2.1005356455515197e-7,8.705452686197354e-7
B3GALT5,1463.8923265658925,-0.1260792107403879,0.3479864056021841,-0.36231073602490343,0.7171198362283097,0.7638315304459065
B3GALT6,1633.0760619437403,0.638822609851419,0.1254777872342294,5.0911210974650745,3.559525916002531e-7,1.4154194244153985e-6
B3GAT3,2055.9499981615727,0.7481836124104483,0.1471649587320133,5.083979357972622,3.6960812476093836e-7,1.4636664413411954e-6
B3GNT2,2860.742913593283,-0.08213445740947237,0.10148488700004231,-0.8093269829372538,0.41832708950819947,0.4847210129695514
B3GNT3,475.4534722702564,-0.505501349797887,0.3630272621842996,-1.392461124699932,0.16378280591198072,0.21300847813386914
B3GNT5,877.3871956304205,-0.7102972411181964,0.25651694380217716,-2.7690071095887108,0.005622740825351187,0.010007895785959212
B4GALNT3,1147.3460066428506,1.2699551634267376,0.2567337125521743,4.946585124338328,7.552670793515125e-7,2.8366769406112474e-6
B4GALNT4,1470.9728342634048,1.7408873777083214,0.2671158908474249,6.517348601707513,7.156098779866452e-11,5.535469812422843e-10
B4GALT1,14623.800148761751,0.4891685875204965,0.11657142242134416,4.1962993790400045,2.7131156807449998e-5,7.618752123353731e-5
B4GALT2,3212.7533667666257,0.5933726042396738,0.11352679536669659,5.2267185233499625,1.7254486621233579e-7,7.30523508864645e-7
B4GALT3,3542.6236601688056,0.8287970463306937,0.1111228630216033,7.458384564565871,8.758970902961986e-14,1.0923152429569325e-12
B4GALT5,5152.600635995749,-0.152896187976552,0.1052481804756768,-1.4527204868105705,0.14630137645471106,0.19269694994685574
B4GALT7,1435.8627150000168,0.4084109836754188,0.1300350759934358,3.1407755219525186,0.0016850113001376727,0.003334304105952608
B4GAT1,1635.252625279627,-0.20938014647618294,0.106892660501196,-1.9587888026590958,0.050137525463869334,0.07357635948337968
BABAM1,2193.2719252049806,0.24823413483967727,0.11415517435794274,2.174532483839227,0.029665168589267273,0.04577605456360212
BABAM2,2261.40481647517,0.05841413901551981,0.07754312170332647,0.7533116765534337,0.4512626437725734,0.5178291347264941
BACE1,2977.9319259780086,-0.2696933761901907,0.1162183182805367,-2.320575449553349,0.020309768476004283,0.032397352564599954
BACE2,4479.7683191534,0.016440544630091213,0.16689923463119358,0.09850581200339707,0.9215306570957655,0.9373233119618942
BACH1,2518.715236047467,-0.23931246348039967,0.12329968641998128,-1.940900828127475,0.05227030755544968,0.0765132381631919
BACH2,584.6070628138297,-1.1587396432447978,0.20871348843757628,-5.551819635228621,2.8271120975590937e-8,1.379831615128461e-7
BAD,1749.788672735806,0.5282959432283922,0.14575368754011536,3.624580291205263,2.89431095001488e-4,6.723556362501345e-4
BAG1,4774.128883875106,0.45799966033666006,0.11513959836382102,3.9777771231185044,6.956252780759735e-5,1.8116026675786797e-4
BAG3,5267.941179039992,0.03010032418198877,0.1477853671699795,0.2036759440964682,0.8386067419670197,0.869067021342196
BAG4,2529.7281962993416,0.7246959134995331,0.171082529241839,4.235943416964083,2.2759408907528582e-5,6.474311143369448e-5
BAG5,4288.268210699097,-0.2030186615210019,0.07060121009493697,-2.875569147441015,0.004032997987971301,0.007379805583392957
BAG6,13087.770747270866,0.28438072574136397,0.08369911978665898,3.397654915203686,6.796609443374195e-4,0.0014626096642355165
BAHCC1,1419.5842347289904,-0.019348814458817476,0.156113509790334,-0.12394067934801813,0.9013622437827529,0.9211945125394526
BAHD1,2336.168757150977,0.2902114700434312,0.08416865321988527,3.4479756885888633,5.648048730669133e-4,0.0012358309876806892
BAIAP2,3190.645926863984,0.8739687747529779,0.1519716351631313,5.750867744594781,8.878655212932786e-9,4.7691770878407114e-8
BAIAP2L1,2105.1104954633565,0.8633333112051685,0.1555334373856919,5.550789114653682,2.8438297411836616e-8,1.3872868067722428e-7
BAK1,1073.9852730334367,0.736026461883863,0.12025932388700965,6.120327622791235,9.338315490072883e-10,5.926594286273979e-9
BAMBI,3370.99759912433,0.9536651673234018,0.2411736537733886,3.9542676092616813,7.676944708901015e-5,1.9853099348058972e-4
BANF1,6289.374524937426,0.7116010996162728,0.1362203822711537,5.22389592329725,1.751972760852698e-7,7.407747623394324e-7
BAP1,4658.858316123743,0.17316373306373836,0.07784541837318412,2.224456322318246,0.026117758056481553,0.04069393027273864
BARX2,2030.4855654149649,-0.3729855764311457,0.30502914878911536,-1.2227866678046977,0.22141028231250565,0.27820960068410117
BASP1,1883.2217536514624,0.8851120100763563,0.19798006777608199,4.470712733957791,7.795935451598074e-6,2.4226864695253874e-5
BAX,1888.533141136384,0.72306457570336,0.14263757735853771,5.0692432463701005,3.994005217684052e-7,1.575158333389342e-6
BAZ1A,3578.683633564317,0.4826963549723932,0.09463746579251107,5.100478451427324,3.387959532339901e-7,1.3527919810402055e-6
BAZ1B,8268.341469159694,0.34179518033042755,0.07414525363922506,4.609805261352665,4.0304632785345724e-6,1.3221734705939924e-5
BAZ2A,8884.345659725857,0.17347925567856876,0.08569755968676256,2.024319669225839,0.04293727111011996,0.06399656824117245
BAZ2B,3240.0567730203934,-0.31432899042542783,0.12632937537836855,-2.4881702255234184,0.012840225781693589,0.021320253075283166
BBLN,2047.808013373693,0.5543305382905622,0.16626526973281514,3.3340128048470974,8.560271689477404e-4,0.0018018172568810254
BBOF1,1038.3337008983292,0.3027853613570098,0.15224557643270742,1.9887957893531376,0.046723747740337995,0.06913647807376883
BBOX1,837.6253364129107,-2.184377459797708,0.3939877418287203,-5.5442777220904755,2.951700283075576e-8,1.4326399910031125e-7
BBS10,1373.198651403904,-0.4613336341384682,0.0980882311616936,-4.703251640637524,2.560505150150135e-6,8.733329910852625e-6
BBS2,2660.6976590981653,-0.6290618768337357,0.0753639719786135,-8.346984113473326,7.00281331561155e-17,1.4637402180348924e-15
BBS4,1496.93505346553,0.3447395096735445,0.10840406039966358,3.1801346591867548,0.0014720662912273976,0.0029481185982402477
BBX,5472.327528071354,-0.26575884389792354,0.10210279000318664,-2.6028558464428753,0.009245081722027357,0.015802926356852095
BCAM,17464.789489116512,0.5641424987359905,0.1698771442609424,3.3208852267343913,8.973242981646733e-4,0.0018792797052610182
BCAP29,4023.8705161402745,-0.14121526963113268,0.11556640941568706,-1.22194044398479,0.221730149611091,0.27851776684999757
BCAP31,15795.105456189187,0.16851313042120686,0.12105199466804331,1.3920723147380973,0.1639005008537957,0.21311601856810627
BCAR1,3163.869906608575,0.32302115129429654,0.12466840556542895,2.591042612835594,0.009568564239549387,0.016321047571982855
BCAR3,2338.7015753830256,-0.04830248195326626,0.15280430273018783,-0.31610681826516185,0.7519214316699935,0.7938645619311504
BCAS1,1536.7910915979455,1.2643459681834741,0.31051468752805206,4.071775084936207,4.665621946318614e-5,1.255631010979624e-4
BCAS2,2199.9208438963824,0.08148411923460289,0.07379973499239414,1.104124821627079,0.26953899529695124,0.33068998848796555
BCAS3,2147.70804477171,0.28418812151112466,0.11943416021380529,2.37945426168179,0.01733829456991508,0.028004937366059326
BCAS4,1296.8243658126023,1.225888506378903,0.20820962927085263,5.887760862319136,3.914629872666672e-9,2.2153717613708094e-8
BCAT1,1164.9727335675134,0.18765499093071988,0.20782587148954626,0.9029433611212309,0.36655595583758566,0.43255222329140725
BCAT2,2120.1495692125136,0.588034018907608,0.13395966906899648,4.389634753462541,1.1354120297912106e-5,3.421180403147129e-5
BCCIP,3220.6241852448215,0.41043981581429084,0.09027311742347341,4.546644976143979,5.450782803037625e-6,1.7429091004724564e-5
BCKDHB,1694.8611859017783,-0.5178776161188129,0.12256806687008914,-4.225224639201624,2.3870254302555685e-5,6.768283548188526e-5
BCKDK,3255.9707784791112,0.43673705586687833,0.09184049726417791,4.75538644581388,1.9806716755936564e-6,6.887579805002895e-6
BCL10,1465.3154398702898,-0.02744062781911396,0.08775678986524266,-0.3126895122445929,0.7545165643206375,0.7960207562389446
BCL11A,787.3705283001963,0.35098724023180444,0.37313586290260736,0.9406419353569776,0.34688838404172223,0.4119728029349258
BCL2,6650.727021816066,0.08811719448741313,0.20297030794758897,0.4341383494878806,0.6641879786426952,0.7177888518207839
BCL2L1,5443.747881132554,0.4467274018083633,0.08162901733266618,5.472654411455135,4.433441660293595e-8,2.0854961626087536e-7
BCL2L11,3095.502483140932,0.26200535793457363,0.1137663302638461,2.3030131790920265,0.021278101593345543,0.033766124248228654
BCL2L13,4477.689124999,-0.24043187372210365,0.0907379460913517,-2.649738991006535,0.008055397641923902,0.013935345147013011
BCL2L2,3809.135402737595,-0.5700979185585331,0.10422069119223691,-5.470103028840764,4.497740404700382e-8,2.111610058163778e-7
BCL3,3298.3433730076927,0.610440114826545,0.14323213525127537,4.261893560098341,2.027019907764941e-5,5.8091792587659936e-5
BCL6,5971.399179413033,-0.9029628669284022,0.13784399186492616,-6.550614609400016,5.7300760547324e-11,4.5196621219238743e-10
BCL6B,1173.7243827829489,-0.8392762027125438,0.14537411877107412,-5.773216097936817,7.7772593880556e-9,4.212864733304485e-8
BCL7A,1823.010349243489,0.22211074435719372,0.1057835072026991,2.099672720546048,0.03575764087538072,0.0542201099222182
BCL7B,2738.5659773999396,0.023687300670599792,0.08354211169135967,0.2835372507473934,0.7767650307389388,0.8150819350163588
BCL7C,2561.072563410615,0.6351446561974055,0.1582482062872412,4.013597822679486,5.980020280837919e-5,1.5796125000070493e-4
BCL9,3042.5332803626175,0.9836634879267426,0.12372175303650086,7.9506106548339845,1.855943797775605e-15,3.034846873403477e-14
BCL9L,4035.127791804671,-0.007002000217770557,0.12431062985463404,-0.05632664097960515,0.9550815960875162,0.9630948659026185
BCLAF1,9559.441512355696,-0.05631224462572118,0.0751407454815788,-0.7494235552870109,0.45360195795499775,0.5201410644886468
BCLAF3,1102.4630287797233,-0.06946975961399127,0.09350853207984569,-0.7429242879641396,0.45752752008024766,0.5241423931337521
BCOR,3230.308977058825,0.48452648535364823,0.12120138565662546,3.997697573576888,6.396159817167927e-5,1.6784682489647822e-4
BCORL1,1511.6741055967343,0.0719331376201575,0.1075458810172155,0.668859996680326,0.5035847904319685,0.5685112439465092
BCR,4878.363409607799,0.12287103638983554,0.08858256738060959,1.3870791965410068,0.165417614826488,0.21487305681662824
BDH1,1829.6692080422422,0.5217223416898675,0.14002332715407903,3.7259673248284844,1.9456760968862395e-4,4.6675837503895194e-4
BDH2,1730.6528702226442,-0.6492755279944252,0.11934858241144582,-5.440161205736769,5.3232380707184736e-8,2.4726055096598124e-7
BDKRB2,949.9060148426624,-0.6364640879685777,0.18895818949254933,-3.368279986582289,7.56387398487695e-4,0.0016144465838956353
BDP1,3588.362414710467,-0.08997927308042028,0.13637188360274516,-0.6598080975586745,0.5093769862355608,0.573496454643433
BECN1,3614.8137652645273,0.10824990464614714,0.08930716095413989,1.212107780491808,0.225471125812171,0.2826473109105638
BEND7,932.0498933716226,-0.7946428236769687,0.21396523898615308,-3.7138874867818816,2.0409956445231669e-4,4.877994810362975e-4
BET1,1447.0093503454411,0.007329662400320673,0.08484861021866451,0.08638517922015812,0.9311602281554682,0.9449187961704303
BET1L,4672.912618838985,0.15822956602501306,0.07604039324888685,2.0808620164169045,0.037446537718463006,0.0564693318950787
BEX2,618.9706856757199,-0.23411961981670054,0.2574859827992066,-0.9092519028473575,0.3632171726155231,0.4290862654746596
BEX3,3833.984498663375,0.24146183063334759,0.16333495035732815,1.4783231029556205,0.1393213167723389,0.18438739996779605
BEX4,2551.1975044472156,-0.04887140292458571,0.13884155725415817,-0.3519940563265474,0.7248427199617264,0.7703506966322539
BFAR,3980.733765431615,0.10823242780741746,0.055216260564703794,1.9601549742867501,0.04997767935991734,0.07338658934722132
BGN,28240.506233215547,1.5524564132795566,0.20706185814855974,7.497548931323328,6.502220569941725e-14,8.247869496040855e-13
BHLHE40,25391.990295402276,0.5303967810854794,0.18338660812645766,2.892232898051827,0.003825142771267688,0.007021524961003975
BHLHE41,4126.432740540716,-1.2691009654698473,0.17596863223854356,-7.212086320870248,5.510102378405486e-13,5.986399363657486e-12
BICC1,1659.6447939785382,-0.8556029717962703,0.19501106529742954,-4.387458580831352,1.14682824179157e-5,3.4480154924408834e-5
BICD1,887.3144801714049,0.06299793310586208,0.1356521966351927,0.46440776241376625,0.6423556297125377,0.6982757919373713
BICD2,2688.875359961982,-0.07102620392980646,0.08596501729712355,-0.8262221792420095,0.40867806894577496,0.4749141446596116
